FIPS,County,State,Population Density (people per square kilometer),Total Population,Population 0-4,Population 5-17,Population 18-24,Population 25-44,Population 45-64,Population 65+,Population Under 18,Population 18-54,Population 55+,Male Population,Female Population
18023,Clinton County,Indiana,30.7886840105202,32399.0,2244.0,6207.0,2634.0,7746.0,8128.0,5440.0,8451.0,14292.0,9656.0,16033.0,16265.0
18025,Crawford County,Indiana,13.3677004729411,10577.0,597.0,1702.0,720.0,2342.0,3092.0,2124.0,2299.0,4444.0,3834.0,5383.0,5210.0
18027,Daviess County,Indiana,29.6096348696466,33351.0,2748.0,7099.0,2775.0,7994.0,7588.0,5147.0,9847.0,14297.0,9207.0,16853.0,16586.0
18029,Dearborn County,Indiana,62.6477787741583,49458.0,2572.0,8267.0,3826.0,11407.0,14322.0,9064.0,10839.0,22058.0,16561.0,24677.0,24896.0
18031,Decatur County,Indiana,27.5165631273764,26559.0,1688.0,4636.0,2156.0,6401.0,7049.0,4629.0,6324.0,11872.0,8363.0,13200.0,13272.0
18033,DeKalb County,Indiana,45.4427452328457,43475.0,2792.0,7660.0,3549.0,10716.0,11558.0,7200.0,10452.0,19818.0,13205.0,21612.0,21949.0
18035,Delaware County,Indiana,113.846581852486,114135.0,5531.0,15223.0,22046.0,24771.0,26637.0,19927.0,20754.0,59613.0,33768.0,54803.0,58966.0
18037,Dubois County,Indiana,38.3311164683004,42736.0,2863.0,7550.0,3421.0,9692.0,11576.0,7634.0,10413.0,18369.0,13954.0,21326.0,21252.0
18039,Elkhart County,Indiana,169.726019204145,206341.0,15415.0,41027.0,18512.0,51345.0,48832.0,31210.0,56442.0,94467.0,55432.0,101987.0,104281.0
18041,Fayette County,Indiana,41.7650117712456,23102.0,1291.0,3704.0,1793.0,5335.0,6239.0,4740.0,4995.0,10140.0,7967.0,11375.0,11663.0
18043,Floyd County,Indiana,200.426784398873,78522.0,4656.0,13071.0,6384.0,20159.0,21325.0,12927.0,17727.0,36750.0,24045.0,38183.0,40418.0
18045,Fountain County,Indiana,16.087524125236,16346.0,926.0,2622.0,1267.0,3673.0,4540.0,3318.0,3548.0,7075.0,5723.0,8181.0,8244.0
18047,Franklin County,Indiana,22.9413168607139,22758.0,1401.0,3843.0,1737.0,5027.0,6432.0,4318.0,5244.0,9810.0,7704.0,11333.0,11430.0
18049,Fulton County,Indiana,21.183333099407,19974.0,1210.0,3465.0,1524.0,4562.0,5237.0,3976.0,4675.0,8467.0,6832.0,9982.0,10060.0
18051,Gibson County,Indiana,26.6123794404594,33659.0,2075.0,5919.0,2622.0,8044.0,9018.0,5981.0,7994.0,14930.0,10735.0,16872.0,16837.0
18053,Grant County,Indiana,62.4207862143067,65769.0,3740.0,9880.0,8439.0,14053.0,16874.0,12783.0,13620.0,30176.0,21973.0,31467.0,34369.0
18055,Greene County,Indiana,22.9860282286875,31922.0,1719.0,5169.0,2334.0,7200.0,9168.0,6332.0,6888.0,13873.0,11161.0,16087.0,16030.0
18057,Hamilton County,Indiana,309.500404319081,338011.0,21699.0,68296.0,26081.0,90554.0,88070.0,43311.0,89995.0,164887.0,83129.0,165201.0,172754.0
18059,Hancock County,Indiana,93.170275197192,78168.0,4628.0,13602.0,5989.0,19690.0,21384.0,12875.0,18230.0,36343.0,23595.0,38465.0,39694.0
18061,Harrison County,Indiana,31.6458159226527,40515.0,2346.0,6674.0,2845.0,9853.0,11461.0,7336.0,9020.0,17986.0,13509.0,20252.0,20300.0
18063,Hendricks County,Indiana,152.716323851747,170311.0,9759.0,32273.0,13726.0,46220.0,44136.0,24197.0,42032.0,82873.0,45406.0,84894.0,85030.0
18065,Henry County,Indiana,47.7685905387439,47972.0,2321.0,7417.0,3850.0,11773.0,13347.0,9264.0,9738.0,22159.0,16075.0,25119.0,22906.0
18067,Howard County,Indiana,108.565802123117,82544.0,4943.0,13779.0,6521.0,19368.0,21518.0,16415.0,18722.0,35975.0,27847.0,40074.0,42586.0
18069,Huntington County,Indiana,36.7062623792634,36520.0,2063.0,5824.0,3491.0,8758.0,9990.0,6394.0,7887.0,16799.0,11834.0,18046.0,18498.0
18071,Jackson County,Indiana,33.2655178500052,44231.0,2989.0,7816.0,3419.0,11133.0,11510.0,7364.0,10805.0,20207.0,13219.0,22077.0,22102.0
18073,Jasper County,Indiana,23.0774883795146,33562.0,1906.0,5834.0,3144.0,7827.0,8768.0,6083.0,7740.0,15066.0,10756.0,16691.0,16825.0
18075,Jay County,Indiana,21.1131316500016,20436.0,1428.0,3728.0,1603.0,4505.0,5397.0,3775.0,5156.0,8739.0,6541.0,10179.0,10267.0
18077,Jefferson County,Indiana,34.5137346784585,32308.0,1875.0,4721.0,3260.0,7699.0,8823.0,5930.0,6596.0,15071.0,10641.0,15482.0,16783.0
18079,Jennings County,Indiana,28.427324537504,27735.0,1697.0,4748.0,2215.0,6542.0,7858.0,4675.0,6445.0,12715.0,8575.0,13868.0,13794.0
18081,Johnson County,Indiana,182.619134583122,158167.0,9863.0,28989.0,13248.0,42776.0,39811.0,23480.0,38852.0,76259.0,43056.0,78166.0,80166.0
18083,Knox County,Indiana,27.9900386259091,36594.0,2066.0,5752.0,4459.0,8393.0,9188.0,6736.0,7818.0,16940.0,11836.0,18491.0,18112.0
18085,Kosciusko County,Indiana,57.2546548893179,79456.0,5205.0,13603.0,7152.0,19516.0,20259.0,13721.0,18808.0,36083.0,24565.0,39693.0,39745.0
18087,LaGrange County,Indiana,39.6059424543699,39614.0,3533.0,9277.0,3680.0,9082.0,8553.0,5489.0,12810.0,16991.0,9813.0,20215.0,19556.0
18089,Lake County,Indiana,376.835148662182,485493.0,28522.0,84106.0,42127.0,121711.0,126832.0,82195.0,112628.0,224041.0,148824.0,235337.0,250907.0
18091,LaPorte County,Indiana,71.346686349193,109888.0,6459.0,16850.0,8971.0,28014.0,29291.0,20303.0,23309.0,50964.0,35615.0,56708.0,53336.0
18093,Lawrence County,Indiana,39.2129001090914,45370.0,2474.0,7204.0,3391.0,10396.0,12563.0,9342.0,9678.0,19799.0,15893.0,22529.0,22890.0
18095,Madison County,Indiana,110.643625808457,129569.0,7108.0,20589.0,10983.0,32410.0,34282.0,24197.0,27697.0,60265.0,41607.0,64807.0,64609.0
18097,Marion County,Indiana,919.884200648008,964582.0,69646.0,167271.0,90376.0,288725.0,224344.0,124220.0,236917.0,488653.0,239012.0,464256.0,499573.0
18099,Marshall County,Indiana,40.5537139611712,46258.0,3024.0,8529.0,3839.0,10419.0,11992.0,8455.0,11553.0,19913.0,14792.0,23050.0,23147.0
18101,Martin County,Indiana,11.740818251777,10255.0,593.0,1680.0,757.0,2285.0,2826.0,2114.0,2273.0,4344.0,3638.0,5151.0,5028.0
18103,Miami County,Indiana,37.078350762766,35516.0,1912.0,5603.0,2953.0,9277.0,9372.0,6399.0,7515.0,16886.0,11115.0,19118.0,16370.0
18105,Monroe County,Indiana,142.299873628478,148431.0,6430.0,16768.0,38603.0,37461.0,29055.0,20114.0,23198.0,90029.0,35204.0,73564.0,74614.0
18107,Montgomery County,Indiana,29.2847088444447,38338.0,2238.0,6457.0,3489.0,8885.0,10249.0,7020.0,8695.0,17118.0,12525.0,19426.0,18849.0
18109,Morgan County,Indiana,66.6649050490764,70489.0,4021.0,11787.0,5475.0,16389.0,20616.0,12201.0,15808.0,31723.0,22958.0,34985.0,35418.0
18111,Newton County,Indiana,13.4718533940364,13984.0,757.0,2162.0,1041.0,3235.0,3971.0,2818.0,2919.0,6043.0,5022.0,7075.0,6897.0
18113,Noble County,Indiana,44.5938131633206,47744.0,3157.0,8449.0,4016.0,11586.0,12651.0,7885.0,11606.0,21607.0,14531.0,24052.0,23855.0
18115,Ohio County,Indiana,26.3840981592787,5875.0,311.0,844.0,367.0,1253.0,1783.0,1317.0,1155.0,2383.0,2337.0,2929.0,2979.0
18117,Orange County,Indiana,18.9446640493838,19646.0,1210.0,3258.0,1562.0,4383.0,5343.0,3890.0,4468.0,8331.0,6847.0,9824.0,9833.0
18119,Owen County,Indiana,20.9216928004794,20799.0,1055.0,3257.0,1523.0,4581.0,6238.0,4145.0,4312.0,8907.0,7580.0,10522.0,10359.0
18121,Parke County,Indiana,14.7560217989227,16937.0,1021.0,2639.0,1258.0,4064.0,4575.0,3380.0,3660.0,7411.0,5866.0,7960.0,8933.0
18123,Perry County,Indiana,19.3597764117262,19169.0,1094.0,2939.0,1511.0,4895.0,5092.0,3638.0,4033.0,8749.0,6387.0,10352.0,8832.0
18125,Pike County,Indiana,14.3342902165995,12389.0,711.0,1986.0,836.0,2817.0,3498.0,2541.0,2697.0,5230.0,4462.0,6177.0,6206.0
18127,Porter County,Indiana,155.192116695222,170389.0,9016.0,28054.0,15482.0,43300.0,45785.0,28752.0,37070.0,80690.0,52629.0,84213.0,86386.0
18129,Posey County,Indiana,24.1344788440355,25427.0,1340.0,4187.0,1832.0,5904.0,7161.0,5003.0,5527.0,10878.0,9022.0,12697.0,12711.0
18131,Pulaski County,Indiana,11.2714848222811,12353.0,650.0,2087.0,920.0,2799.0,3416.0,2481.0,2737.0,5294.0,4322.0,6328.0,6051.0
18133,Putnam County,Indiana,30.1779091675579,37576.0,1829.0,5435.0,5046.0,9106.0,9749.0,6411.0,7264.0,18824.0,11488.0,19697.0,17869.0
18135,Randolph County,Indiana,21.4021733562232,24665.0,1463.0,4097.0,1931.0,5404.0,6636.0,5134.0,5560.0,10487.0,8618.0,12132.0,12401.0
18137,Ripley County,Indiana,24.5840645470896,28324.0,1702.0,4917.0,2363.0,6499.0,7658.0,5185.0,6619.0,12581.0,9124.0,14144.0,14321.0
18139,Rush County,Indiana,15.8026873132006,16581.0,953.0,2792.0,1271.0,3784.0,4673.0,3108.0,3745.0,7267.0,5569.0,8160.0,8445.0
18141,St. Joseph County,Indiana,227.030765044037,271826.0,17296.0,46322.0,29929.0,68998.0,65321.0,43960.0,63618.0,130182.0,78026.0,132447.0,139248.0
18143,Scott County,Indiana,48.1479334558368,23873.0,1388.0,3977.0,1829.0,5899.0,6706.0,4074.0,5365.0,11072.0,7436.0,11691.0,12164.0
18145,Shelby County,Indiana,41.6959742046215,44729.0,2625.0,7481.0,3429.0,10704.0,12661.0,7829.0,10106.0,20127.0,14496.0,22210.0,22561.0
18147,Spencer County,Indiana,19.9742372432059,20277.0,1076.0,3311.0,1527.0,4497.0,5814.0,4052.0,4387.0,8667.0,7223.0,10232.0,10041.0
18149,Starke County,Indiana,28.6519025444046,22995.0,1339.0,3845.0,1719.0,5325.0,6394.0,4373.0,5184.0,9978.0,7833.0,11470.0,11541.0
18151,Steuben County,Indiana,43.107086252543,34594.0,1850.0,5121.0,3453.0,7237.0,9679.0,7254.0,6971.0,15134.0,12489.0,17612.0,17147.0
18153,Sullivan County,Indiana,17.9524461218918,20669.0,1052.0,2873.0,1720.0,5690.0,5514.0,3820.0,3925.0,10188.0,6556.0,11227.0,9374.0
18155,Switzerland County,Indiana,18.5963583501036,10751.0,641.0,2007.0,765.0,2466.0,3002.0,1870.0,2648.0,4647.0,3456.0,5559.0,5256.0
18157,Tippecanoe County,Indiana,146.493851975113,195732.0,11364.0,28962.0,46422.0,48663.0,37041.0,23280.0,40326.0,113686.0,41720.0,99645.0,95236.0
18159,Tipton County,Indiana,22.5519474618048,15148.0,811.0,2273.0,1140.0,3310.0,4375.0,3239.0,3084.0,6523.0,5541.0,7542.0,7591.0
18161,Union County,Indiana,17.1337285211568,7054.0,390.0,1076.0,560.0,1599.0,2039.0,1390.0,1466.0,3136.0,2452.0,3514.0,3621.0
18163,Vanderburgh County,Indiana,299.58893000951,181451.0,10819.0,28247.0,17528.0,47595.0,45772.0,31490.0,39066.0,85797.0,56588.0,87990.0,93571.0
18165,Vermillion County,Indiana,23.3888121117394,15498.0,852.0,2558.0,1222.0,3558.0,4160.0,3148.0,3410.0,6772.0,5316.0,7695.0,7798.0
18167,Vigo County,Indiana,103.036694991018,107038.0,6045.0,15760.0,15818.0,26409.0,25130.0,17876.0,21805.0,54408.0,30825.0,54023.0,52935.0
18169,Wabash County,Indiana,29.6043214855643,30996.0,1630.0,4763.0,3111.0,6737.0,8168.0,6587.0,6393.0,13562.0,11041.0,15058.0,15970.0
18171,Warren County,Indiana,8.73119778455623,8265.0,478.0,1358.0,556.0,1836.0,2336.0,1701.0,1836.0,3493.0,2936.0,4109.0,4153.0
18173,Warrick County,Indiana,62.1352390414225,62998.0,3483.0,11287.0,4695.0,15268.0,16992.0,11273.0,14770.0,28194.0,20034.0,30904.0,31947.0
18175,Washington County,Indiana,20.9154301736736,28036.0,1646.0,4812.0,2130.0,6661.0,7926.0,4861.0,6458.0,12574.0,9004.0,13972.0,14091.0
18177,Wayne County,Indiana,64.0193741330359,65884.0,3836.0,10637.0,5989.0,15172.0,17376.0,12874.0,14473.0,29390.0,22021.0,31868.0,34075.0
18179,Wells County,Indiana,29.3147906682794,28296.0,1755.0,5204.0,2151.0,6600.0,7316.0,5270.0,6959.0,12046.0,9291.0,13869.0,14262.0
18181,White County,Indiana,18.5106626289579,24102.0,1478.0,4123.0,1873.0,5215.0,6513.0,4900.0,5601.0,10042.0,8459.0,12055.0,12142.0
18183,Whitley County,Indiana,38.7147213683532,33964.0,2038.0,5751.0,2461.0,8039.0,9377.0,6298.0,7789.0,14810.0,11365.0,16891.0,16977.0
19001,Adair County,Iowa,4.83178224385313,7152.0,404.0,1155.0,454.0,1601.0,1890.0,1648.0,1559.0,2828.0,2765.0,3551.0,3551.0
19003,Adams County,Iowa,3.39750766351348,3602.0,191.0,563.0,221.0,759.0,1016.0,852.0,754.0,1362.0,1486.0,1786.0,1816.0
19005,Allamakee County,Iowa,8.38612095893759,13687.0,959.0,2252.0,908.0,2785.0,3571.0,3212.0,3211.0,5165.0,5311.0,6970.0,6701.0
19007,Appanoose County,Iowa,9.7128923298377,12426.0,702.0,2103.0,838.0,2605.0,3335.0,2843.0,2805.0,4887.0,4734.0,6235.0,6290.0
19009,Audubon County,Iowa,4.91342644155863,5496.0,334.0,828.0,355.0,1118.0,1503.0,1358.0,1162.0,2056.0,2278.0,2671.0,2820.0
19011,Benton County,Iowa,13.8168174824738,25645.0,1595.0,4352.0,1790.0,5759.0,7264.0,4885.0,5947.0,10872.0,8826.0,12769.0,12775.0
19013,Black Hawk County,Iowa,90.754180345967,131228.0,8245.0,20266.0,18901.0,32290.0,29283.0,22243.0,28511.0,64728.0,37989.0,64458.0,66631.0
19015,Boone County,Iowa,17.8331978543286,26234.0,1385.0,4151.0,1910.0,6565.0,7236.0,4987.0,5536.0,11673.0,9025.0,13360.0,12978.0
19017,Bremer County,Iowa,21.9720869788195,25062.0,1461.0,4162.0,2937.0,5598.0,5927.0,4977.0,5623.0,11317.0,8122.0,12458.0,12712.0
19019,Buchanan County,Iowa,14.2824693086874,21175.0,1377.0,4114.0,1470.0,4977.0,5370.0,3867.0,5491.0,8846.0,6838.0,10531.0,10617.0
19021,Buena Vista County,Iowa,13.6066130723848,19620.0,1455.0,3595.0,2012.0,4752.0,4535.0,3271.0,5050.0,8761.0,5809.0,9981.0,9709.0
19023,Butler County,Iowa,9.80663615581125,14439.0,718.0,2492.0,1031.0,3134.0,3763.0,3301.0,3210.0,5848.0,5381.0,7170.0,7234.0
19025,Calhoun County,Iowa,6.62648939419904,9668.0,552.0,1510.0,712.0,2189.0,2433.0,2272.0,2062.0,3929.0,3677.0,4988.0,4628.0
19027,Carroll County,Iowa,13.7940845234753,20165.0,1284.0,3659.0,1456.0,4414.0,5181.0,4171.0,4943.0,8102.0,7120.0,9969.0,10149.0
19029,Cass County,Iowa,9.02613748329192,12836.0,685.0,2156.0,845.0,2762.0,3366.0,3022.0,2841.0,5019.0,4976.0,6307.0,6515.0
19031,Cedar County,Iowa,12.290122078339,18627.0,982.0,3107.0,1289.0,4276.0,5185.0,3788.0,4089.0,7867.0,6671.0,9234.0,9307.0
19033,Cerro Gordo County,Iowa,29.2032627979919,42450.0,2313.0,6514.0,3281.0,9493.0,11365.0,9484.0,8827.0,17512.0,16111.0,20738.0,21739.0
19035,Cherokee County,Iowa,7.67510675584601,11235.0,621.0,1808.0,700.0,2391.0,2945.0,2770.0,2429.0,4256.0,4550.0,5599.0,5632.0
19037,Chickasaw County,Iowa,9.26259449419624,11933.0,730.0,2060.0,868.0,2503.0,3247.0,2525.0,2790.0,4746.0,4397.0,6035.0,5908.0
19039,Clarke County,Iowa,8.31187035936578,9395.0,613.0,1791.0,669.0,2129.0,2386.0,1807.0,2404.0,3892.0,3099.0,4776.0,4606.0
19041,Clay County,Iowa,11.1037790713866,16016.0,1011.0,2630.0,1126.0,3767.0,4096.0,3386.0,3641.0,6640.0,5735.0,7900.0,8194.0
19043,Clayton County,Iowa,8.76458618246136,17549.0,947.0,2760.0,1137.0,3512.0,4919.0,4274.0,3707.0,6635.0,7207.0,8866.0,8631.0
19045,Clinton County,Iowa,26.2348655598265,46429.0,2824.0,7715.0,3529.0,10546.0,12563.0,9252.0,10539.0,19601.0,16289.0,22833.0,23726.0
19047,Crawford County,Iowa,9.26182770429734,16820.0,1125.0,3095.0,1555.0,3864.0,4162.0,3019.0,4220.0,7322.0,5278.0,8595.0,8308.0
19049,Dallas County,Iowa,55.1287859287828,93453.0,6918.0,18695.0,6832.0,28710.0,20947.0,11351.0,25613.0,47152.0,20688.0,46175.0,47456.0
19051,Davis County,Iowa,6.83113722702071,9000.0,802.0,1849.0,704.0,1934.0,2114.0,1597.0,2651.0,3598.0,2751.0,4479.0,4527.0
19053,Decatur County,Iowa,5.83927927224874,7870.0,486.0,1270.0,1341.0,1462.0,1710.0,1601.0,1756.0,3533.0,2581.0,3978.0,3874.0
19055,Delaware County,Iowa,11.5346372253096,17011.0,1046.0,2969.0,1249.0,3559.0,4822.0,3366.0,4015.0,6837.0,6159.0,8628.0,8429.0
19057,Des Moines County,Iowa,36.7425207502342,38967.0,2252.0,6536.0,2819.0,8940.0,10156.0,8264.0,8788.0,16355.0,13824.0,18989.0,20062.0
19059,Dickinson County,Iowa,17.3062085599077,17258.0,828.0,2454.0,1099.0,3587.0,4678.0,4612.0,3282.0,6651.0,7325.0,8580.0,8710.0
19061,Dubuque County,Iowa,61.4425506828954,97311.0,6058.0,16062.0,9792.0,23390.0,24190.0,17819.0,22120.0,44203.0,30988.0,47975.0,49457.0
19063,Emmet County,Iowa,9.31506351619574,9208.0,500.0,1371.0,820.0,2115.0,2413.0,1989.0,1871.0,3943.0,3394.0,4628.0,4596.0
19065,Fayette County,Iowa,10.5286183601125,19650.0,1108.0,3027.0,1881.0,4191.0,5221.0,4222.0,4135.0,8260.0,7255.0,9849.0,9726.0
19067,Floyd County,Iowa,12.230155667007,15642.0,951.0,2610.0,1137.0,3376.0,4090.0,3478.0,3561.0,6368.0,5713.0,7698.0,7957.0
19069,Franklin County,Iowa,6.79691675084483,10070.0,628.0,1716.0,698.0,2194.0,2682.0,2152.0,2344.0,4016.0,3710.0,5113.0,4969.0
19071,Fremont County,Iowa,5.26317473075789,6960.0,402.0,1135.0,465.0,1413.0,1916.0,1629.0,1537.0,2699.0,2724.0,3479.0,3438.0
19073,Greene County,Iowa,6.10247440960604,8888.0,541.0,1494.0,625.0,1892.0,2333.0,2003.0,2035.0,3488.0,3365.0,4371.0,4510.0
19075,Grundy County,Iowa,9.49455380092066,12232.0,662.0,2110.0,867.0,2820.0,3178.0,2595.0,2772.0,5094.0,4366.0,6066.0,6161.0
19077,Guthrie County,Iowa,6.9778441335265,10689.0,590.0,1746.0,732.0,2202.0,2984.0,2435.0,2336.0,4226.0,4127.0,5358.0,5383.0
19079,Hamilton County,Iowa,10.1152484277232,14773.0,932.0,2430.0,1082.0,3245.0,3987.0,3097.0,3362.0,6073.0,5338.0,7366.0,7431.0
19081,Hancock County,Iowa,7.3622533305269,10630.0,606.0,1731.0,771.0,2314.0,2788.0,2420.0,2337.0,4189.0,4104.0,5360.0,5304.0
19083,Hardin County,Iowa,11.6154228902874,16846.0,843.0,2445.0,1451.0,3734.0,4572.0,3801.0,3288.0,7079.0,6479.0,8405.0,8404.0
19085,Harrison County,Iowa,7.83626121606234,14049.0,830.0,2389.0,987.0,3098.0,3955.0,2790.0,3219.0,5802.0,5028.0,7062.0,6972.0
19087,Henry County,Iowa,17.7151542422633,19954.0,1121.0,3167.0,1989.0,4673.0,5112.0,3892.0,4288.0,9086.0,6580.0,10232.0,9603.0
19089,Howard County,Iowa,7.55811254182793,9158.0,614.0,1669.0,612.0,2011.0,2341.0,1911.0,2283.0,3624.0,3251.0,4574.0,4572.0
19091,Humboldt County,Iowa,8.50299955175699,9558.0,579.0,1661.0,635.0,2107.0,2460.0,2116.0,2240.0,3733.0,3585.0,4710.0,4789.0
19093,Ida County,Iowa,6.18826150518318,6860.0,407.0,1280.0,496.0,1455.0,1711.0,1511.0,1687.0,2664.0,2509.0,3393.0,3429.0
19095,Iowa County,Iowa,10.670139728788,16184.0,967.0,2804.0,1151.0,3642.0,4494.0,3126.0,3771.0,6742.0,5671.0,8091.0,8055.0
19097,Jackson County,Iowa,11.7736543595863,19439.0,1132.0,3166.0,1424.0,4060.0,5517.0,4140.0,4298.0,7873.0,7268.0,9689.0,9686.0
19099,Jasper County,Iowa,19.500879000892,37185.0,2104.0,6126.0,2696.0,9114.0,9896.0,7249.0,8230.0,16428.0,12527.0,19100.0,18071.0
19101,Jefferson County,Iowa,16.0257120044677,18295.0,807.0,2016.0,2061.0,4661.0,4411.0,4339.0,2823.0,8537.0,6935.0,9921.0,8259.0
19103,Johnson County,Iowa,92.590888455936,151140.0,8698.0,21304.0,31201.0,41532.0,29840.0,18565.0,30002.0,87687.0,33451.0,75568.0,76912.0
19105,Jones County,Iowa,13.7960833386247,20681.0,1048.0,3305.0,1402.0,4918.0,5633.0,4375.0,4353.0,8851.0,7477.0,10695.0,9939.0
19107,Keokuk County,Iowa,6.79974369499432,10246.0,610.0,1752.0,709.0,2236.0,2680.0,2259.0,2362.0,4074.0,3810.0,5135.0,5057.0
19109,Kossuth County,Iowa,5.98365825658782,14813.0,864.0,2395.0,1024.0,3045.0,3875.0,3610.0,3259.0,5600.0,5954.0,7444.0,7325.0
19111,Lee County,Iowa,25.7682400801855,33657.0,1960.0,5185.0,2420.0,7832.0,9203.0,7057.0,7145.0,14345.0,12167.0,16943.0,16698.0
19113,Linn County,Iowa,119.596562572926,226706.0,14097.0,38142.0,20476.0,60587.0,56551.0,36853.0,52239.0,108794.0,65673.0,111976.0,115265.0
19115,Louisa County,Iowa,10.7852897988053,11035.0,657.0,1764.0,837.0,2640.0,3000.0,2137.0,2421.0,4810.0,3804.0,5638.0,5421.0
19117,Lucas County,Iowa,7.70853268413016,8600.0,564.0,1396.0,634.0,1797.0,2286.0,1923.0,1960.0,3407.0,3233.0,4365.0,4196.0
19119,Lyon County,Iowa,7.73255243940423,11755.0,884.0,2418.0,867.0,2708.0,2719.0,2159.0,3302.0,4808.0,3645.0,5995.0,5811.0
19121,Madison County,Iowa,10.9360004626623,16338.0,915.0,3076.0,1168.0,3775.0,4524.0,2880.0,3991.0,7202.0,5145.0,8107.0,8166.0
19123,Mahaska County,Iowa,15.0203460319657,22095.0,1482.0,3813.0,2065.0,5176.0,5463.0,4096.0,5295.0,9706.0,7094.0,11436.0,10993.0
19125,Marion County,Iowa,23.1227087140469,33253.0,1897.0,5924.0,3309.0,7586.0,8409.0,6128.0,7821.0,14796.0,10636.0,16650.0,16630.0
19127,Marshall County,Iowa,27.1591921063279,39369.0,2557.0,7393.0,3249.0,9110.0,9781.0,7279.0,9950.0,16904.0,12515.0,19966.0,19506.0
19129,Mills County,Iowa,13.2018143933957,15109.0,820.0,2676.0,1082.0,3351.0,4324.0,2856.0,3496.0,6470.0,5143.0,7608.0,7516.0
19131,Mitchell County,Iowa,8.74944109971845,10586.0,627.0,1882.0,801.0,2234.0,2777.0,2265.0,2509.0,4202.0,3875.0,5250.0,5315.0
19133,Monona County,Iowa,4.89308780326811,8615.0,508.0,1394.0,591.0,1750.0,2243.0,2129.0,1902.0,3241.0,3472.0,4172.0,4454.0
19135,Monroe County,Iowa,6.99978151832899,7707.0,441.0,1330.0,593.0,1688.0,2091.0,1564.0,1771.0,3237.0,2699.0,3793.0,3888.0
19137,Montgomery County,Iowa,9.2452174856387,9917.0,614.0,1622.0,743.0,2047.0,2744.0,2147.0,2236.0,3975.0,3706.0,4802.0,5115.0
19139,Muscatine County,Iowa,37.9089723982371,42664.0,2727.0,7829.0,3427.0,10566.0,10774.0,7341.0,10556.0,19065.0,13043.0,21260.0,21311.0
19141,O'Brien County,Iowa,9.37301552370676,13753.0,883.0,2403.0,1057.0,3129.0,3441.0,2840.0,3286.0,5619.0,4848.0,6956.0,6840.0
19143,Osceola County,Iowa,5.92198008840868,5958.0,321.0,1058.0,405.0,1222.0,1600.0,1352.0,1379.0,2269.0,2310.0,3040.0,2921.0
19145,Page County,Iowa,11.0884354382736,15107.0,739.0,2091.0,1073.0,3720.0,3996.0,3488.0,2830.0,6568.0,5709.0,8048.0,7081.0
19147,Palo Alto County,Iowa,6.20039152250726,8886.0,555.0,1508.0,723.0,1936.0,2199.0,1965.0,2063.0,3575.0,3248.0,4420.0,4453.0
19149,Plymouth County,Iowa,11.2045597276882,25177.0,1612.0,4697.0,1995.0,5702.0,6505.0,4666.0,6309.0,10660.0,8208.0,12605.0,12595.0
19151,Pocahontas County,Iowa,4.61390133825479,6619.0,385.0,1096.0,431.0,1348.0,1808.0,1551.0,1481.0,2455.0,2683.0,3299.0,3333.0
19153,Polk County,Iowa,320.017403423495,490161.0,34382.0,86617.0,42387.0,143142.0,117542.0,66091.0,120999.0,245143.0,124019.0,241962.0,249069.0
19155,Pottawattamie County,Iowa,37.9810442048628,93206.0,5762.0,16073.0,7647.0,22594.0,24398.0,16732.0,21835.0,41305.0,30066.0,46083.0,47322.0
19157,Poweshiek County,Iowa,12.2809725834815,18504.0,897.0,2723.0,2637.0,3768.0,4525.0,3954.0,3620.0,8373.0,6511.0,8993.0,9465.0
19159,Ringgold County,Iowa,3.59354222062633,4894.0,287.0,830.0,356.0,975.0,1232.0,1214.0,1117.0,1835.0,1942.0,2399.0,2467.0
19161,Sac County,Iowa,6.62593076483295,9721.0,588.0,1624.0,641.0,1942.0,2604.0,2322.0,2212.0,3664.0,3845.0,4784.0,4891.0
19163,Scott County,Iowa,145.21451535463,172943.0,10781.0,29993.0,14091.0,45264.0,43928.0,28886.0,40774.0,80522.0,51647.0,85140.0,88260.0
19165,Shelby County,Iowa,7.64258506064829,11454.0,600.0,1972.0,808.0,2219.0,3210.0,2645.0,2572.0,4404.0,4478.0,5692.0,5787.0
19167,Sioux County,Iowa,17.5098108878228,34855.0,2443.0,6944.0,4528.0,7784.0,7488.0,5668.0,9387.0,15727.0,9741.0,17535.0,17415.0
19169,Story County,Iowa,65.3423343665248,97117.0,4312.0,11707.0,29014.0,22605.0,17210.0,12269.0,16019.0,59713.0,21385.0,50906.0,46535.0
19171,Tama County,Iowa,9.17634325343163,16854.0,1118.0,2927.0,1316.0,3610.0,4527.0,3356.0,4045.0,6962.0,5847.0,8435.0,8469.0
19173,Taylor County,Iowa,4.50124493394083,6121.0,400.0,1034.0,425.0,1342.0,1528.0,1392.0,1434.0,2426.0,2261.0,3158.0,3030.0
