FIPS,County,State,Population,Population Density
51015,Augusta County,Virginia,75558,30.166385
51017,Bath County,Virginia,4147,3.025625
51019,Bedford County,Virginia,78997,40.128413
51021,Bland County,Virginia,6280,6.779579
51023,Botetourt County,Virginia,33419,23.838355
51025,Brunswick County,Virginia,16231,11.067547
51027,Buchanan County,Virginia,21004,16.127311
51029,Buckingham County,Virginia,17148,11.422744
51031,Campbell County,Virginia,54885,42.112300
51033,Caroline County,Virginia,30725,22.484403
51035,Carroll County,Virginia,29791,24.228557
51036,Charles City County,Virginia,6963,14.705568
51037,Charlotte County,Virginia,11880,9.650611
51041,Chesterfield County,Virginia,352802,321.596395
51043,Clarke County,Virginia,14619,32.082840
51045,Craig County,Virginia,5131,6.038101
51047,Culpeper County,Virginia,52605,53.564383
51049,Cumberland County,Virginia,9932,12.889898
51051,Dickenson County,Virginia,14318,16.729359
51053,Dinwiddie County,Virginia,28544,21.871258
51057,Essex County,Virginia,10953,16.448798
51059,Fairfax County,Virginia,1147532,1133.158665
51061,Fauquier County,Virginia,71222,42.436322
51063,Floyd County,Virginia,15749,15.963135
51065,Fluvanna County,Virginia,27270,36.671443
51067,Franklin County,Virginia,56042,31.331122
51069,Frederick County,Virginia,89313,83.462165
51071,Giles County,Virginia,16720,18.071665
51073,Gloucester County,Virginia,37348,66.206029
51075,Goochland County,Virginia,23753,32.680268
51077,Grayson County,Virginia,15550,13.590058
51079,Greene County,Virginia,19819,49.073318
51081,Greensville County,Virginia,11336,14.825383
51083,Halifax County,Virginia,33911,16.011539
51085,Hanover County,Virginia,107766,88.929173
51087,Henrico County,Virginia,330818,546.643663
51089,Henry County,Virginia,50557,51.053118
51091,Highland County,Virginia,2190,2.036704
51093,Isle of Wight County,Virginia,37109,45.389119
51095,James City County,Virginia,76523,207.534301
51097,King and Queen County,Virginia,7025,8.606547
51099,King George County,Virginia,26836,57.696580
51101,King William County,Virginia,17148,24.170110
51103,Lancaster County,Virginia,10603,30.712068
51105,Lee County,Virginia,23423,20.772024
51107,Loudoun County,Virginia,413538,309.574231
51109,Louisa County,Virginia,37591,29.254226
51111,Lunenburg County,Virginia,12196,10.907812
51113,Madison County,Virginia,13261,15.968495
51115,Mathews County,Virginia,8834,39.703554
51117,Mecklenburg County,Virginia,30587,18.886666
51119,Middlesex County,Virginia,10582,31.349044
51121,Montgomery County,Virginia,98535,98.346134
51125,Nelson County,Virginia,14930,12.245489
51127,New Kent County,Virginia,23091,42.447465
51131,Northampton County,Virginia,11710,21.357589
51133,Northumberland County,Virginia,12095,24.396476
51135,Nottoway County,Virginia,15232,18.706427
51137,Orange County,Virginia,37051,41.937784
51139,Page County,Virginia,23902,29.767742
51141,Patrick County,Virginia,17608,14.076871
51143,Pittsylvania County,Virginia,60354,24.048238
51145,Powhatan County,Virginia,29652,43.999485
51147,Prince Edward County,Virginia,22802,25.156776
51149,Prince George County,Virginia,38353,55.807228
51153,Prince William County,Virginia,470335,540.886827
51155,Pulaski County,Virginia,34027,41.076706
51157,Rappahannock County,Virginia,7370,10.682693
51159,Richmond County,Virginia,9023,18.194268
51161,Roanoke County,Virginia,94186,145.145909
51163,Rockbridge County,Virginia,22573,14.609996
51165,Rockingham County,Virginia,81948,37.233119
51167,Russell County,Virginia,26586,21.677735
51169,Scott County,Virginia,21566,15.539857
51171,Shenandoah County,Virginia,43616,33.145434
51173,Smyth County,Virginia,30104,25.752098
51175,Southampton County,Virginia,17631,11.361156
51177,Spotsylvania County,Virginia,136215,130.990172
51179,Stafford County,Virginia,152882,219.268277
51181,Surry County,Virginia,6422,8.888880
51183,Sussex County,Virginia,11159,8.788836
51185,Tazewell County,Virginia,40595,30.212214
51187,Warren County,Virginia,40164,72.284077
51191,Washington County,Virginia,53740,36.975731
51193,Westmoreland County,Virginia,18015,30.330794
51195,Wise County,Virginia,37383,35.776522
51197,Wythe County,Virginia,28684,23.975809
51199,York County,Virginia,68280,252.032166
51510,Alexandria city,Virginia,159428,4122.068432
51520,Bristol city,Virginia,16762,501.553313
51530,Buena Vista city,Virginia,6478,388.491651
51540,Charlottesville city,Virginia,47266,1781.366088
51550,Chesapeake city,Virginia,244835,279.256787
51570,Colonial Heights city,Virginia,17370,891.902084
51580,Covington city,Virginia,5538,390.995607
51590,Danville city,Virginia,40044,361.262772
51595,Emporia city,Virginia,5346,298.975380
51600,Fairfax city,Virginia,24019,1486.073299
51610,Falls Church city,Virginia,14617,2757.786639
51620,Franklin city,Virginia,7967,369.465261
51630,Fredericksburg city,Virginia,29036,1072.738712
51640,Galax city,Virginia,6347,297.533161
51650,Hampton city,Virginia,134510,1010.281156
51660,Harrisonburg city,Virginia,53016,1180.536644
51670,Hopewell city,Virginia,22529,840.047518
51678,Lexington city,Virginia,7446,1150.316345
51680,Lynchburg city,Virginia,82168,647.795326
51683,Manassas city,Virginia,41085,1610.488066
51685,Manassas Park city,Virginia,17478,2673.000629
51690,Martinsville city,Virginia,12554,442.406647
51700,Newport News city,Virginia,179225,1001.164490
51710,Norfolk city,Virginia,242742,1759.180609
51720,Norton city,Virginia,3981,205.565257
51730,Petersburg city,Virginia,31346,532.687415
51735,Poquoson city,Virginia,12271,308.027540
51740,Portsmouth city,Virginia,94398,1094.492318
51750,Radford city,Virginia,18249,728.161296
51760,Richmond city,Virginia,230436,1484.994723
51770,Roanoke city,Virginia,99143,900.307738
51775,Salem city,Virginia,25301,672.887268
51790,Staunton city,Virginia,24932,483.236161
51800,Suffolk city,Virginia,92108,89.096304
51810,Virginia Beach city,Virginia,449974,709.925957
51820,Waynesboro city,Virginia,22630,583.676846
51830,Williamsburg city,Virginia,14954,645.812991
51840,Winchester city,Virginia,28078,1179.277675
53001,Adams County,Washington,19983,4.008064
53003,Asotin County,Washington,22582,13.707295
53005,Benton County,Washington,204390,46.421235
53007,Chelan County,Washington,77200,10.203827
53009,Clallam County,Washington,77331,17.172599
53011,Clark County,Washington,488241,299.945601
53013,Columbia County,Washington,3985,1.771407
53015,Cowlitz County,Washington,110593,37.436648
53017,Douglas County,Washington,43429,9.216935
53019,Ferry County,Washington,7627,1.336579
53021,Franklin County,Washington,95222,29.611423
53023,Garfield County,Washington,2225,1.208546
53025,Grant County,Washington,97733,14.082862
53027,Grays Harbor County,Washington,75061,15.242602
53029,Island County,Washington,85141,157.655891
53031,Jefferson County,Washington,32221,6.897223
53033,King County,Washington,2252782,411.196584
53035,Kitsap County,Washington,271473,265.270675
53037,Kittitas County,Washington,47935,8.056334
53039,Klickitat County,Washington,22425,4.626081
53041,Lewis County,Washington,80707,12.968832
53043,Lincoln County,Washington,10939,1.827913
53045,Mason County,Washington,66768,26.869574
53047,Okanogan County,Washington,42243,3.097141
53049,Pacific County,Washington,22471,9.301403
53051,Pend Oreille County,Washington,13724,3.784221
53053,Pierce County,Washington,904980,209.505330
53055,San Juan County,Washington,17582,39.033893
53057,Skagit County,Washington,129205,28.832376
53059,Skamania County,Washington,12083,2.813345
53061,Snohomish County,Washington,822083,152.123259
53063,Spokane County,Washington,522798,114.436572
53065,Stevens County,Washington,45723,7.125937
53067,Thurston County,Washington,290536,155.264099
53069,Wahkiakum County,Washington,4488,6.590726
53071,Walla Walla County,Washington,60760,18.471628
53073,Whatcom County,Washington,229247,41.991021
53075,Whitman County,Washington,50104,8.959204
53077,Yakima County,Washington,250873,22.554929
54001,Barbour County,West Virginia,16441,18.612346
54003,Berkeley County,West Virginia,119171,143.273836
54005,Boone County,West Virginia,21457,16.518506
54007,Braxton County,West Virginia,13957,10.549533
54009,Brooke County,West Virginia,21939,94.959999
54011,Cabell County,West Virginia,91945,126.326299
54013,Calhoun County,West Virginia,7109,9.829203
54015,Clay County,West Virginia,8508,9.606859
54017,Doddridge County,West Virginia,8448,10.201936
54019,Fayette County,West Virginia,42406,24.747174
54021,Gilmer County,West Virginia,7823,8.923055
54023,Grant County,West Virginia,11568,9.356266
54025,Greenbrier County,West Virginia,34662,13.123066
54027,Hampshire County,West Virginia,23175,13.972494
54029,Hancock County,West Virginia,28810,134.653107
54031,Hardy County,West Virginia,13776,9.134099
54033,Harrison County,West Virginia,67256,62.421172
54035,Jackson County,West Virginia,28576,23.760204
54037,Jefferson County,West Virginia,57146,105.421220
54039,Kanawha County,West Virginia,178124,76.277323
54041,Lewis County,West Virginia,15907,15.873010
54043,Lincoln County,West Virginia,20409,18.030275
54045,Logan County,West Virginia,32019,27.245317
54047,McDowell County,West Virginia,17624,12.755792
54049,Marion County,West Virginia,56072,70.121310
54051,Marshall County,West Virginia,30531,38.594879
54053,Mason County,West Virginia,26516,23.766622
54055,Mercer County,West Virginia,58758,54.149111
54057,Mineral County,West Virginia,26868,31.640210
54059,Mingo County,West Virginia,23424,21.373694
54061,Monongalia County,West Virginia,105612,113.240890
54063,Monroe County,West Virginia,13275,10.841808
54065,Morgan County,West Virginia,17884,30.143496
54067,Nicholas County,West Virginia,24496,14.621646
54069,Ohio County,West Virginia,41411,151.080474
54071,Pendleton County,West Virginia,6969,3.865740
54073,Pleasants County,West Virginia,7460,22.136001
54075,Pocahontas County,West Virginia,8247,3.386355
54077,Preston County,West Virginia,33432,19.895031
54079,Putnam County,West Virginia,56450,63.051299
54081,Raleigh County,West Virginia,73361,46.790243
54083,Randolph County,West Virginia,28695,10.656151
54085,Ritchie County,West Virginia,9554,8.161286
54087,Roane County,West Virginia,13688,10.929220
54089,Summers County,West Virginia,12573,13.462799
54091,Taylor County,West Virginia,16695,37.309342
54093,Tucker County,West Virginia,6839,6.301372
54095,Tyler County,West Virginia,8591,12.941790
54097,Upshur County,West Virginia,24176,26.320978
54099,Wayne County,West Virginia,39402,30.065932
54101,Webster County,West Virginia,8114,5.660345
54103,Wetzel County,West Virginia,15065,16.244530
54105,Wirt County,West Virginia,5821,9.666207
54107,Wood County,West Virginia,83518,87.982536
54109,Wyoming County,West Virginia,20394,15.765068
55001,Adams County,Wisconsin,20220,12.091563
55003,Ashland County,Wisconsin,15562,5.749912
55005,Barron County,Wisconsin,45244,20.241324
55007,Bayfield County,Wisconsin,15036,3.928214
55009,Brown County,Wisconsin,264542,192.683813
55011,Buffalo County,Wisconsin,13031,7.445068
55013,Burnett County,Wisconsin,15414,7.244012
55015,Calumet County,Wisconsin,50089,60.762455
55017,Chippewa County,Wisconsin,64658,24.757733
55019,Clark County,Wisconsin,34774,11.098920
55021,Columbia County,Wisconsin,57532,29.016207
55023,Crawford County,Wisconsin,16131,10.914288
55025,Dane County,Wisconsin,546695,176.415205
55027,Dodge County,Wisconsin,87839,38.728472
55029,Door County,Wisconsin,27668,22.164945
55031,Douglas County,Wisconsin,43150,12.773444
55033,Dunn County,Wisconsin,45368,20.603974
55035,Eau Claire County,Wisconsin,104646,63.336936
55037,Florence County,Wisconsin,4295,3.397318
55039,Fond du Lac County,Wisconsin,103403,55.483643
55041,Forest County,Wisconsin,9004,3.427642
55043,Grant County,Wisconsin,51439,17.317174
55045,Green County,Wisconsin,36960,24.433704
55047,Green Lake County,Wisconsin,18913,20.891075
55049,Iowa County,Wisconsin,23678,11.986555
55051,Iron County,Wisconsin,5687,2.896065
55053,Jackson County,Wisconsin,20643,8.073513
55055,Jefferson County,Wisconsin,84769,58.816714
55057,Juneau County,Wisconsin,26687,13.433352
55059,Kenosha County,Wisconsin,169561,240.815829
55061,Kewaunee County,Wisconsin,20434,23.038454
55063,La Crosse County,Wisconsin,118016,100.861765
55065,Lafayette County,Wisconsin,16665,10.155484
55067,Langlade County,Wisconsin,19189,8.509163
55069,Lincoln County,Wisconsin,27593,12.124348
55071,Manitowoc County,Wisconsin,78981,51.746991
55073,Marathon County,Wisconsin,135692,33.904146
55075,Marinette County,Wisconsin,40350,11.132390
55077,Marquette County,Wisconsin,15574,13.195223
55078,Menominee County,Wisconsin,4556,4.918931
55079,Milwaukee County,Wisconsin,945726,1512.095723
55081,Monroe County,Wisconsin,46253,19.822739
55083,Oconto County,Wisconsin,37930,14.681833
55085,Oneida County,Wisconsin,35595,12.337591
55087,Outagamie County,Wisconsin,187885,113.778601
55089,Ozaukee County,Wisconsin,89221,147.836620
55091,Pepin County,Wisconsin,7287,12.126921
55093,Pierce County,Wisconsin,42754,28.765928
55095,Polk County,Wisconsin,43783,18.493971
55097,Portage County,Wisconsin,70772,34.119086
55099,Price County,Wisconsin,13351,4.110545
55101,Racine County,Wisconsin,196311,227.898013
55103,Richland County,Wisconsin,17252,11.364054
55105,Rock County,Wisconsin,163354,87.826404
55107,Rusk County,Wisconsin,14178,5.992159
55109,St. Croix County,Wisconsin,90687,48.466661
55111,Sauk County,Wisconsin,64442,29.921719
55113,Sawyer County,Wisconsin,16558,5.083481
55115,Shawano County,Wisconsin,40899,17.678856
55117,Sheboygan County,Wisconsin,115340,87.058842
55119,Taylor County,Wisconsin,20343,8.055617
55121,Trempealeau County,Wisconsin,29649,15.617290
55123,Vernon County,Wisconsin,30822,15.034126
55125,Vilas County,Wisconsin,22195,9.991207
55127,Walworth County,Wisconsin,103868,72.202340
55129,Washburn County,Wisconsin,15720,7.614383
55131,Washington County,Wisconsin,136034,121.963969
55133,Waukesha County,Wisconsin,404198,283.892925
55135,Waupaca County,Wisconsin,50990,26.330831
55137,Waushara County,Wisconsin,24443,15.072064
55139,Winnebago County,Wisconsin,171907,152.691381
55141,Wood County,Wisconsin,72999,35.541723
56001,Albany County,Wyoming,38880,3.512051
56003,Big Horn County,Wyoming,11790,1.451134
56005,Campbell County,Wyoming,46341,3.725972
56007,Carbon County,Wyoming,14800,0.723532
56009,Converse County,Wyoming,13822,1.254230
56011,Crook County,Wyoming,7584,1.025826
56013,Fremont County,Wyoming,39261,1.650635
56015,Goshen County,Wyoming,13211,2.291861
56017,Hot Springs County,Wyoming,4413,0.850052
56019,Johnson County,Wyoming,8445,0.784909
56021,Laramie County,Wyoming,99500,14.303468
56023,Lincoln County,Wyoming,19830,1.878717
56025,Natrona County,Wyoming,79858,5.773468
56027,Niobrara County,Wyoming,2356,0.346400
56029,Park County,Wyoming,29194,1.624413
56031,Platte County,Wyoming,8393,1.556875
56033,Sheridan County,Wyoming,30485,4.664542
56035,Sublette County,Wyoming,9831,0.776790
56037,Sweetwater County,Wyoming,42343,1.567925
56039,Teton County,Wyoming,23464,2.266662
56041,Uinta County,Wyoming,20226,3.751369
56043,Washakie County,Wyoming,7805,1.346122
56045,Weston County,Wyoming,6927,1.115315
